ADM_CD_2025,ADM_NM,SGG_CD,total_damage_count,log_total_damage_count,total_F_AREA,log_total_F_AREA,total_area_depth,log_total_area_depth,n_damage_years,area_depth_evenness,max_year_share_area_depth,cluster_id,cluster_label,cluster_number_label
11240780,잠실7동,11240,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11240790,잠실2동,11240,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11240800,잠실3동,11240,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11240810,장지동,11240,40,3.713572066704308,8860.05,9.089420546735367,2241.552,7.715369782069901,3,0.9092844353306241,0.4397430887171031,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240820,위례동,11240,6,1.9459101490553132,3268.83,8.092493274772304,656.809,6.488914615631563,3,0.796533245547121,0.6307450111067296,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11250530,명일1동,11250,101,4.624972813284271,133559.32919332,11.802308558814362,49805.4895729649,10.81590056723292,5,0.6779650344294753,0.5124160051195082,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250540,명일2동,11250,44,3.8066624897703196,9752.6,9.185391726612218,3986.475,8.29091347748097,4,0.731034822244293,0.4782571068425112,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250550,고덕1동,11250,57,4.060443010546419,44120.54257591,10.694703435945497,14738.114515182,9.598260090341958,7,0.4830566803101114,0.6887475320905829,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250560,고덕2동,11250,232,5.4510384535657,105291.51873769,11.56449764847265,36348.3466302527,10.50093150839167,9,0.4454775885747445,0.594652907321241,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250580,암사2동,11250,30,3.4339872044851463,26592.65293236,10.188427854732108,7891.0880663636,8.973616026021402,6,0.7052634503801875,0.5013883974841062,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250590,암사3동,11250,61,4.127134385045092,68321.68932895,11.13199719140186,19870.2131308479,9.897027387071606,7,0.7224287641536694,0.48364604529986316,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250610,천호1동,11250,149,5.0106352940962555,36918.45494238,10.516493925300336,15477.274988476,9.647192706081421,9,0.5007375733843487,0.5028120263931736,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250630,천호3동,11250,114,4.74493212836325,19032.40597841,9.85395092369778,7823.6889597841,8.965039265069962,8,0.6382562930902169,0.3995404234585344,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250650,성내1동,11250,25,3.258096538021482,13836.16,9.535113005802646,6645.821,8.801893974237124,5,0.49273670084783955,0.7138817009967617,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11250660,성내2동,11250,167,5.123963979403259,26233.20451961,10.174819354319773,11139.3400451961,9.318328037718826,7,0.6395068682090601,0.44366631954388785,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250670,성내3동,11250,115,4.7535901911063645,26469.628924650002,10.18379105484255,11745.6749892465,9.371325499887416,6,0.6371459249689193,0.538565898153275,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250700,둔촌1동,11250,4,1.6094379124341003,2464.86,7.810295910012125,862.701,6.761226644094994,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11250710,둔촌2동,11250,159,5.075173815233827,129183.6826879,11.76899830825522,50657.697537579996,10.83286621334715,9,0.6313026532981004,0.5141036459598264,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250720,암사1동,11250,163,5.099866427824199,31529.36847779,10.358706439048364,13275.3980847779,9.493743157685426,9,0.5638676123057952,0.5613654635746977,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250730,천호2동,11250,220,5.3981627015177525,44063.59440787,10.693411891085862,19329.1990440787,9.869423869308115,8,0.5473374121399971,0.5212212868740833,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250740,길동,11250,243,5.497168225293202,52497.98955355,10.86854920179545,23726.5268089206,10.074391121871066,7,0.6223329067423417,0.4599543830366664,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250750,강일동,11250,47,3.871201010907891,103042,11.542901655821183,30912.6,10.33895149550712,5,0.4619466057954133,0.5571029289027776,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11250760,상일1동,11250,28,3.367295829986474,40660.0656649,10.613026296010059,19843.43813298,9.895679052041345,4,0.16241156971464712,0.9522756527052613,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11250770,상일2동,11250,10,2.3978952727983707,27998,10.239924074233857,8399.4,9.036034602745273,2,0.9843840355072734,0.573433816701193,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
